date	plant	production (tons)	 stored (tons)	delivered (tons)
23/01/2024 11:00	Zaragoza	3,08805	24,1895935	
24/01/2024 11:00	Zaragoza	2,997225	27,09690175	
25/01/2024 11:00	Zaragoza	2,9064	29,91610975	
26/01/2024 11:00	Zaragoza	3,178875	32,9996185	
27/01/2024 11:00	Zaragoza	3,178875	36,08312725	
28/01/2024 11:00	Zaragoza	2,936675	38,931702	
29/01/2024 11:00	Zaragoza	2,936675	41,78027675	
30/01/2024 11:00	Zaragoza	2,997225	44,687585	
31/01/2024 11:00	Zaragoza	3,118325	3,71236025	44
01/02/2024 11:00	Zaragoza	2,936675	6,560935	
02/02/2024 11:00	Zaragoza	2,84585	9,3214095	
03/02/2024 11:00	Zaragoza	3,0275	12,2580845	
04/02/2024 11:00	Zaragoza	2,936675	15,10665925	
05/02/2024 11:00	Zaragoza	3,1486	18,16080125	
06/02/2024 11:00	Zaragoza	2,997225	21,0681095	
07/02/2024 11:00	Zaragoza	3,057775	24,03415125	
08/02/2024 11:00	Zaragoza	3,1486	27,08829325	
09/02/2024 11:00	Zaragoza	3,118325	30,1130685	
10/02/2024 11:00	Zaragoza	2,936675	32,96164325	
11/02/2024 11:00	Zaragoza	3,057775	35,927685	
12/02/2024 11:00	Zaragoza	2,936675	38,77625975	
13/02/2024 11:00	Zaragoza	2,96695	41,65420125	
14/02/2024 11:00	Zaragoza	3,0275	44,59087625	
15/02/2024 11:00	Zaragoza	3,1486	3,64501825	44
16/02/2024 11:00	Zaragoza	3,118325	6,6697935	
17/02/2024 11:00	Zaragoza	2,96695	9,547735	
18/02/2024 11:00	Zaragoza	3,118325	12,57251025	
19/02/2024 11:00	Zaragoza	2,936675	15,421085	
20/02/2024 11:00	Zaragoza	3,057775	18,38712675	
21/02/2024 11:00	Zaragoza	2,936675	21,2357015	
22/02/2024 11:00	Zaragoza	2,9064	24,0549095	
23/02/2024 11:00	Zaragoza	3,08805	27,050318	
24/02/2024 11:00	Zaragoza	2,876125	29,84015925	
25/02/2024 11:00	Zaragoza	3,0275	32,77683425	
26/02/2024 11:00	Zaragoza	3,1486	35,83097625	
27/02/2024 11:00	Zaragoza	3,08805	38,82638475	
28/02/2024 11:00	Zaragoza	2,9064	41,64559275	
29/02/2024 11:00	Zaragoza	2,84585	44,40606725	
01/03/2024 11:00	Zaragoza	3,178875	3,489576	44
02/03/2024 11:00	Zaragoza	3,1486	6,543718	
03/03/2024 11:00	Zaragoza	2,84585	9,3041925	
04/03/2024 11:00	Zaragoza	3,1486	12,3583345	
05/03/2024 11:00	Zaragoza	3,08805	15,353743	
06/03/2024 11:00	Zaragoza	3,178875	18,43725175	
07/03/2024 11:00	Zaragoza	2,96695	21,31519325	
08/03/2024 11:00	Zaragoza	2,997225	24,2225015	
09/03/2024 11:00	Zaragoza	3,118325	27,24727675	
10/03/2024 11:00	Zaragoza	2,876125	30,037118	
11/03/2024 11:00	Zaragoza	3,20915	33,1499935	
12/03/2024 11:00	Zaragoza	2,84585	35,910468	
13/03/2024 11:00	Zaragoza	2,9064	38,729676	
14/03/2024 11:00	Zaragoza	2,876125	41,51951725	
15/03/2024 11:00	Zaragoza	2,96695	44,39745875	
16/03/2024 11:00	Zaragoza	2,876125	3,1873	44
17/03/2024 11:00	Zaragoza	3,08805	6,1827085	
18/03/2024 11:00	Zaragoza	2,96695	9,06065	
19/03/2024 11:00	Zaragoza	3,20915	12,1735255	
20/03/2024 11:00	Zaragoza	2,84585	14,934	
21/03/2024 11:00	Zaragoza	2,936675	17,78257475	
22/03/2024 11:00	Zaragoza	3,20915	20,89545025	
23/03/2024 11:00	Zaragoza	3,0275	23,83212525	
24/03/2024 11:00	Zaragoza	3,118325	26,8569005	
25/03/2024 11:00	Zaragoza	3,08805	29,852309	
26/03/2024 11:00	Zaragoza	2,876125	32,64215025	
27/03/2024 11:00	Zaragoza	2,936675	35,490725	
28/03/2024 11:00	Zaragoza	2,84585	38,2511995	
29/03/2024 11:00	Zaragoza	2,96695	41,129141	
30/03/2024 11:00	Zaragoza	3,20915	44,2420165	
31/03/2024 11:00	Zaragoza	3,178875	3,32552525	44
01/04/2024 11:00	Zaragoza	3,057775	6,291567	
02/04/2024 11:00	Zaragoza	2,997225	9,19887525	
03/04/2024 11:00	Zaragoza	3,0275	12,13555025	
04/04/2024 11:00	Zaragoza	2,84585	14,89602475	
05/04/2024 11:00	Zaragoza	3,1486	17,95016675	
06/04/2024 11:00	Zaragoza	2,84585	20,71064125	
07/04/2024 11:00	Zaragoza	2,9064	23,52984925	
08/04/2024 11:00	Zaragoza	2,96695	26,40779075	
09/04/2024 11:00	Zaragoza	3,1486	29,46193275	
10/04/2024 11:00	Zaragoza	2,96695	32,33987425	
11/04/2024 11:00	Zaragoza	2,84585	35,10034875	
12/04/2024 11:00	Zaragoza	2,9064	37,91955675	
13/04/2024 11:00	Zaragoza	3,178875	41,0030655	
14/04/2024 11:00	Zaragoza	3,057775	43,96910725	
15/04/2024 11:00	Zaragoza	3,178875	3,052616	44
16/04/2024 11:00	Zaragoza	2,84585	5,8130905	
17/04/2024 11:00	Zaragoza	3,0275	8,7497655	
18/04/2024 11:00	Zaragoza	2,84585	11,51024	
19/04/2024 11:00	Zaragoza	3,118325	14,53501525	
20/04/2024 11:00	Zaragoza	2,84585	17,29548975	
21/04/2024 11:00	Zaragoza	2,876125	20,085331	
22/04/2024 11:00	Zaragoza	3,118325	23,11010625	
23/04/2024 11:00	Zaragoza	2,96695	25,98804775	
24/04/2024 11:00	Zaragoza	3,20915	29,10092325	
25/04/2024 11:00	Zaragoza	3,1486	32,15506525	
26/04/2024 11:00	Zaragoza	2,936675	35,00364	
27/04/2024 11:00	Zaragoza	3,118325	38,02841525	
28/04/2024 11:00	Zaragoza	3,20915	41,14129075	
29/04/2024 11:00	Zaragoza	2,876125	43,931132	
30/04/2024 11:00	Zaragoza	2,997225	2,83844025	44
01/05/2024 11:00	Zaragoza	3,118325	5,8632155	
02/05/2024 11:00	Zaragoza	3,057775	8,82925725	
03/05/2024 11:00	Zaragoza	3,20915	11,94213275	
04/05/2024 11:00	Zaragoza	2,9064	14,76134075	
05/05/2024 11:00	Zaragoza	3,178875	17,8448495	
06/05/2024 11:00	Zaragoza	3,1486	20,8989915	
07/05/2024 11:00	Zaragoza	3,08805	23,8944	
08/05/2024 11:00	Zaragoza	3,08805	26,8898085	
09/05/2024 11:00	Zaragoza	3,118325	29,91458375	
10/05/2024 11:00	Zaragoza	2,84585	32,67505825	
11/05/2024 11:00	Zaragoza	3,178875	35,758567	
12/05/2024 11:00	Zaragoza	3,057775	38,72460875	
13/05/2024 11:00	Zaragoza	3,20915	41,83748425	
14/05/2024 11:00	Zaragoza	3,20915	44,95035975	
15/05/2024 11:00	Zaragoza	3,08805	3,94576825	44
16/05/2024 11:00	Zaragoza	2,936675	6,794343	
17/05/2024 11:00	Zaragoza	3,0275	9,731018	
18/05/2024 11:00	Zaragoza	2,936675	12,57959275	
19/05/2024 11:00	Zaragoza	3,057775	15,5456345	
20/05/2024 11:00	Zaragoza	3,118325	18,57040975	
21/05/2024 11:00	Zaragoza	2,936675	21,4189845	
22/05/2024 11:00	Zaragoza	2,997225	24,32629275	
23/05/2024 11:00	Zaragoza	3,0275	27,26296775	
24/05/2024 11:00	Zaragoza	2,876125	30,052809	
25/05/2024 11:00	Zaragoza	3,1486	33,106951	
26/05/2024 11:00	Zaragoza	3,08805	36,1023595	
27/05/2024 11:00	Zaragoza	2,84585	38,862834	
28/05/2024 11:00	Zaragoza	2,9064	41,682042	
29/05/2024 11:00	Zaragoza	2,84585	44,4425165	
30/05/2024 11:00	Zaragoza	2,997225	3,34982475	44
31/05/2024 11:00	Zaragoza	2,9064	6,16903275	
01/06/2024 11:00	Zaragoza	3,057775	9,1350745	
02/06/2024 11:00	Zaragoza	2,876125	11,92491575	
03/06/2024 11:00	Zaragoza	2,84585	14,68539025	
04/06/2024 11:00	Zaragoza	3,118325	17,7101655	
05/06/2024 11:00	Zaragoza	2,876125	20,50000675	
06/06/2024 11:00	Zaragoza	3,20915	23,61288225	
07/06/2024 11:00	Zaragoza	3,20915	26,72575775	
08/06/2024 11:00	Zaragoza	3,20915	29,83863325	
09/06/2024 11:00	Zaragoza	2,96695	32,71657475	
10/06/2024 11:00	Zaragoza	2,997225	35,623883	
11/06/2024 11:00	Zaragoza	2,9064	38,443091	
12/06/2024 11:00	Zaragoza	3,20915	41,5559665	
13/06/2024 11:00	Zaragoza	3,118325	44,58074175	
14/06/2024 11:00	Zaragoza	2,9064	3,39994975	44
15/06/2024 11:00	Zaragoza	2,876125	6,189791	
16/06/2024 11:00	Zaragoza	3,057775	9,15583275	
17/06/2024 11:00	Zaragoza	2,936675	12,0044075	
18/06/2024 11:00	Zaragoza	2,876125	14,79424875	
19/06/2024 11:00	Zaragoza	2,9064	17,61345675	
20/06/2024 11:00	Zaragoza	2,96695	20,49139825	
21/06/2024 11:00	Zaragoza	2,876125	23,2812395	
22/06/2024 11:00	Zaragoza	2,9064	26,1004475	
23/06/2024 11:00	Zaragoza	3,08805	29,095856	
24/06/2024 11:00	Zaragoza	2,96695	31,9737975	
25/06/2024 11:00	Zaragoza	3,0275	34,9104725	
26/06/2024 11:00	Zaragoza	3,178875	37,99398125	
27/06/2024 11:00	Zaragoza	2,9064	40,81318925	
28/06/2024 11:00	Zaragoza	2,96695	43,69113075	
29/06/2024 11:00	Zaragoza	3,178875	2,7746395	44
30/06/2024 11:00	Zaragoza	3,118325	5,79941475	
01/07/2024 11:00	Zaragoza	3,178875	8,8829235	
02/07/2024 11:00	Zaragoza	2,997225	11,79023175	
03/07/2024 11:00	Zaragoza	3,118325	14,815007	
04/07/2024 11:00	Zaragoza	3,20915	17,9278825	
05/07/2024 11:00	Zaragoza	3,1486	20,9820245	
06/07/2024 11:00	Zaragoza	2,876125	23,77186575	
07/07/2024 11:00	Zaragoza	2,84585	26,53234025	
08/07/2024 11:00	Zaragoza	2,9064	29,35154825	
09/07/2024 11:00	Zaragoza	3,0275	32,28822325	
10/07/2024 11:00	Zaragoza	3,057775	35,254265	
11/07/2024 11:00	Zaragoza	3,118325	38,27904025	
12/07/2024 11:00	Zaragoza	3,08805	41,27444875	
13/07/2024 11:00	Zaragoza	3,1486	44,32859075	
14/07/2024 11:00	Zaragoza	3,178875	3,4120995	44
15/07/2024 11:00	Zaragoza	2,876125	6,20194075	
16/07/2024 11:00	Zaragoza	3,0275	9,13861575	
17/07/2024 11:00	Zaragoza	3,08805	12,13402425	
18/07/2024 11:00	Zaragoza	3,08805	15,12943275	
19/07/2024 11:00	Zaragoza	2,876125	17,919274	
20/07/2024 11:00	Zaragoza	2,9064	20,738482	
21/07/2024 11:00	Zaragoza	2,96695	23,6164235	
22/07/2024 11:00	Zaragoza	2,9064	26,4356315	
23/07/2024 11:00	Zaragoza	3,057775	29,40167325	
24/07/2024 11:00	Zaragoza	2,84585	32,16214775	
25/07/2024 11:00	Zaragoza	2,84585	34,92262225	
26/07/2024 11:00	Zaragoza	3,08805	37,91803075	
27/07/2024 11:00	Zaragoza	3,1486	40,97217275	
28/07/2024 11:00	Zaragoza	3,057775	43,9382145	
29/07/2024 11:00	Zaragoza	2,84585	2,698689	44
30/07/2024 11:00	Zaragoza	2,84585	5,4591635	
31/07/2024 11:00	Zaragoza	2,96695	8,337105	
01/08/2024 11:00	Zaragoza	3,1486	11,391247	
02/08/2024 11:00	Zaragoza	2,936675	14,23982175	
03/08/2024 11:00	Zaragoza	3,0275	17,17649675	
04/08/2024 11:00	Zaragoza	2,84585	19,93697125	
05/08/2024 11:00	Zaragoza	2,96695	22,81491275	
06/08/2024 11:00	Zaragoza	2,96695	25,69285425	
07/08/2024 11:00	Zaragoza	3,0275	28,62952925	
08/08/2024 11:00	Zaragoza	3,20915	31,74240475	
09/08/2024 11:00	Zaragoza	3,118325	34,76718	
10/08/2024 11:00	Zaragoza	2,96695	37,6451215	
11/08/2024 11:00	Zaragoza	3,0275	40,5817965	
12/08/2024 11:00	Zaragoza	3,178875	43,66530525	
13/08/2024 11:00	Zaragoza	3,057775	2,631347	44
14/08/2024 11:00	Zaragoza	3,20915	5,7442225	
15/08/2024 11:00	Zaragoza	3,057775	8,71026425	
16/08/2024 11:00	Zaragoza	2,876125	11,5001055	
17/08/2024 11:00	Zaragoza	3,057775	14,46614725	
18/08/2024 11:00	Zaragoza	2,876125	17,2559885	
19/08/2024 11:00	Zaragoza	2,9064	20,0751965	
20/08/2024 11:00	Zaragoza	2,876125	22,86503775	
21/08/2024 11:00	Zaragoza	3,118325	25,889813	
22/08/2024 11:00	Zaragoza	2,9064	28,709021	
23/08/2024 11:00	Zaragoza	3,057775	31,67506275	
24/08/2024 11:00	Zaragoza	2,84585	34,43553725	
25/08/2024 11:00	Zaragoza	3,08805	37,43094575	
26/08/2024 11:00	Zaragoza	3,178875	40,5144545	
27/08/2024 11:00	Zaragoza	3,08805	43,509863	
28/08/2024 11:00	Zaragoza	2,936675	2,35843775	44
29/08/2024 11:00	Zaragoza	2,9064	5,17764575	
30/08/2024 11:00	Zaragoza	2,997225	8,084954	
31/08/2024 11:00	Zaragoza	2,96695	10,9628955	
01/09/2024 11:00	Zaragoza	3,0275	13,8995705	
02/09/2024 11:00	Zaragoza	2,936675	16,74814525	
03/09/2024 11:00	Zaragoza	2,997225	19,6554535	
04/09/2024 11:00	Zaragoza	3,20915	22,768329	
05/09/2024 11:00	Zaragoza	2,936675	25,61690375	
06/09/2024 11:00	Zaragoza	2,9064	28,43611175	
07/09/2024 11:00	Zaragoza	3,08805	31,43152025	
08/09/2024 11:00	Zaragoza	2,876125	34,2213615	
09/09/2024 11:00	Zaragoza	2,9064	37,0405695	
10/09/2024 11:00	Zaragoza	3,20915	40,153445	
11/09/2024 11:00	Zaragoza	3,118325	43,17822025	
12/09/2024 11:00	Zaragoza	2,936675	2,026795	44
13/09/2024 11:00	Zaragoza	2,9064	4,846003	
14/09/2024 11:00	Zaragoza	2,96695	7,7239445	
15/09/2024 11:00	Zaragoza	3,0275	10,6606195	
16/09/2024 11:00	Zaragoza	3,178875	13,74412825	
17/09/2024 11:00	Zaragoza	2,997225	16,6514365	
18/09/2024 11:00	Zaragoza	3,057775	19,61747825	
19/09/2024 11:00	Zaragoza	3,20915	22,73035375	
20/09/2024 11:00	Zaragoza	2,96695	25,60829525	
21/09/2024 11:00	Zaragoza	3,178875	28,691804	
22/09/2024 11:00	Zaragoza	3,1486	31,745946	
23/09/2024 11:00	Zaragoza	3,0275	34,682621	
24/09/2024 11:00	Zaragoza	2,997225	37,58992925	
25/09/2024 11:00	Zaragoza	2,96695	40,46787075	
26/09/2024 11:00	Zaragoza	2,997225	43,375179	
27/09/2024 11:00	Zaragoza	3,178875	2,45868775	44
28/09/2024 11:00	Zaragoza	2,936675	5,3072625	
29/09/2024 11:00	Zaragoza	2,84585	8,067737	
30/09/2024 11:00	Zaragoza	2,96695	10,9456785	
01/10/2024 11:00	Zaragoza	2,936675	13,79425325	
02/10/2024 11:00	Zaragoza	3,08805	16,78966175	
03/10/2024 11:00	Zaragoza	2,9064	19,60886975	
04/10/2024 11:00	Zaragoza	2,876125	22,398711	
05/10/2024 11:00	Zaragoza	3,20915	25,5115865	
06/10/2024 11:00	Zaragoza	2,876125	28,30142775	
07/10/2024 11:00	Zaragoza	3,118325	31,326203	
08/10/2024 11:00	Zaragoza	3,0275	34,262878	
09/10/2024 11:00	Zaragoza	3,057775	37,22891975	
10/10/2024 11:00	Zaragoza	2,84585	39,98939425	
11/10/2024 11:00	Zaragoza	3,1486	43,04353625	
12/10/2024 11:00	Zaragoza	2,997225	1,9508445	44
13/10/2024 11:00	Zaragoza	3,1486	5,0049865	
14/10/2024 11:00	Zaragoza	3,0275	7,9416615	
15/10/2024 11:00	Zaragoza	2,876125	10,73150275	
16/10/2024 11:00	Zaragoza	2,936675	13,5800775	
17/10/2024 11:00	Zaragoza	2,876125	16,36991875	
18/10/2024 11:00	Zaragoza	2,96695	19,24786025	
19/10/2024 11:00	Zaragoza	2,9064	22,06706825	
20/10/2024 11:00	Zaragoza	2,96695	24,94500975	
21/10/2024 11:00	Zaragoza	2,84585	27,70548425	
22/10/2024 11:00	Zaragoza	3,118325	30,7302595	
23/10/2024 11:00	Zaragoza	3,08805	33,725668	
24/10/2024 11:00	Zaragoza	3,118325	36,75044325	
25/10/2024 11:00	Zaragoza	3,0275	39,68711825	
26/10/2024 11:00	Zaragoza	2,936675	42,535693	
27/10/2024 11:00	Zaragoza	2,876125	1,32553425	44
28/10/2024 11:00	Zaragoza	3,0275	4,26220925	
29/10/2024 11:00	Zaragoza	2,9064	7,08141725	
30/10/2024 11:00	Zaragoza	2,96695	9,95935875	
31/10/2024 11:00	Zaragoza	3,20915	13,07223425	
01/11/2024 11:00	Zaragoza	2,936675	15,920809	
02/11/2024 11:00	Zaragoza	3,20915	19,0336845	
03/11/2024 11:00	Zaragoza	2,876125	21,82352575	
04/11/2024 11:00	Zaragoza	3,1486	24,87766775	
05/11/2024 11:00	Zaragoza	2,9064	27,69687575	
06/11/2024 11:00	Zaragoza	3,057775	30,6629175	
07/11/2024 11:00	Zaragoza	3,1486	33,7170595	
08/11/2024 11:00	Zaragoza	2,9064	36,5362675	
09/11/2024 11:00	Zaragoza	3,118325	39,56104275	
10/11/2024 11:00	Zaragoza	2,96695	42,43898425	
11/11/2024 11:00	Zaragoza	3,057775	1,405026	44
12/11/2024 11:00	Zaragoza	2,876125	4,19486725	
13/11/2024 11:00	Zaragoza	2,997225	7,1021755	
14/11/2024 11:00	Zaragoza	3,1486	10,1563175	
15/11/2024 11:00	Zaragoza	2,876125	12,94615875	
16/11/2024 11:00	Zaragoza	3,1486	16,00030075	
17/11/2024 11:00	Zaragoza	2,84585	18,76077525	
18/11/2024 11:00	Zaragoza	3,118325	21,7855505	
19/11/2024 11:00	Zaragoza	3,08805	24,780959	
20/11/2024 11:00	Zaragoza	3,057775	27,74700075	
21/11/2024 11:00	Zaragoza	2,96695	30,62494225	
22/11/2024 11:00	Zaragoza	2,84585	33,38541675	
23/11/2024 11:00	Zaragoza	3,0275	36,32209175	
24/11/2024 11:00	Zaragoza	3,057775	39,2881335	
25/11/2024 11:00	Zaragoza	3,0275	42,2248085	
26/11/2024 11:00	Zaragoza	2,84585	0,985283	44
27/11/2024 11:00	Zaragoza	2,9064	3,804491	
28/11/2024 11:00	Zaragoza	2,96695	6,6824325	
29/11/2024 11:00	Zaragoza	3,178875	9,76594125	
30/11/2024 11:00	Zaragoza	3,0275	12,70261625	
01/12/2024 11:00	Zaragoza	2,876125	15,4924575	
02/12/2024 11:00	Zaragoza	3,178875	18,57596625	
03/12/2024 11:00	Zaragoza	2,876125	21,3658075	
04/12/2024 11:00	Zaragoza	3,178875	24,44931625	
05/12/2024 11:00	Zaragoza	3,08805	27,44472475	
06/12/2024 11:00	Zaragoza	3,08805	30,44013325	
07/12/2024 11:00	Zaragoza	3,1486	33,49427525	
08/12/2024 11:00	Zaragoza	2,936675	36,34285	
09/12/2024 11:00	Zaragoza	3,057775	39,30889175	
10/12/2024 11:00	Zaragoza	3,1486	42,36303375	
11/12/2024 11:00	Zaragoza	2,936675	1,2116085	44
12/12/2024 11:00	Zaragoza	3,0275	4,1482835	
13/12/2024 11:00	Zaragoza	2,84585	6,908758	
14/12/2024 11:00	Zaragoza	3,118325	9,93353325	
15/12/2024 11:00	Zaragoza	2,876125	12,7233745	
16/12/2024 11:00	Zaragoza	2,84585	15,483849	
17/12/2024 11:00	Zaragoza	3,08805	18,4792575	
18/12/2024 11:00	Zaragoza	3,20915	21,592133	
19/12/2024 11:00	Zaragoza	2,84585	24,3526075	
20/12/2024 11:00	Zaragoza	2,997225	27,25991575	
21/12/2024 11:00	Zaragoza	2,9064	30,07912375	
22/12/2024 11:00	Zaragoza	2,936675	32,9276985	
23/12/2024 11:00	Zaragoza	3,057775	35,89374025	
24/12/2024 11:00	Zaragoza	2,997225	38,8010485	
25/12/2024 11:00	Zaragoza	3,0275	41,7377235	
26/12/2024 11:00	Zaragoza	2,936675	0,58629825	44
27/12/2024 11:00	Zaragoza	3,0275	3,52297325	
28/12/2024 11:00	Zaragoza	3,0275	6,45964825	
29/12/2024 11:00	Zaragoza	2,876125	9,2494895	
30/12/2024 11:00	Zaragoza	2,997225	12,15679775	
31/12/2024 11:00	Zaragoza	2,997225	15,064106	
01/01/2025 11:00	Zaragoza	2,96695	17,9420475	
02/01/2025 11:00	Zaragoza	2,9064	20,7612555	
03/01/2025 11:00	Zaragoza	3,057775	23,72729725	
04/01/2025 11:00	Zaragoza	3,178875	26,810806	
05/01/2025 11:00	Zaragoza	2,997225	29,71811425	
06/01/2025 11:00	Zaragoza	3,08805	32,71352275	
07/01/2025 11:00	Zaragoza	3,0275	35,65019775	
08/01/2025 11:00	Zaragoza	2,876125	38,440039	
09/01/2025 11:00	Zaragoza	3,20915	41,5529145	
10/01/2025 11:00	Zaragoza	2,84585	0,313389	44
11/01/2025 11:00	Zaragoza	3,057775	3,27943075	
12/01/2025 11:00	Zaragoza	2,997225	6,186739	
13/01/2025 11:00	Zaragoza	3,118325	9,21151425	
14/01/2025 11:00	Zaragoza	2,84585	11,97198875	
15/01/2025 11:00	Zaragoza	3,057775	14,9380305	
16/01/2025 11:00	Zaragoza	3,08805	17,933439	
17/01/2025 11:00	Zaragoza	3,057775	20,89948075	
18/01/2025 11:00	Zaragoza	2,936675	23,7480555	
19/01/2025 11:00	Zaragoza	2,9064	26,5672635	
20/01/2025 11:00	Zaragoza	3,057775	29,53330525	
21/01/2025 11:00	Zaragoza	3,08805	32,52871375	
22/01/2025 11:00	Zaragoza	2,96695	35,40665525	
23/01/2025 11:00	Zaragoza	2,997225	38,3139635	
24/01/2025 11:00	Zaragoza	2,997225	41,22127175	
25/01/2025 11:00	Zaragoza	3,178875	0,3047805	44
26/01/2025 11:00	Zaragoza	2,9064	3,1239885	
27/01/2025 11:00	Zaragoza	3,178875	6,20749725	
28/01/2025 11:00	Zaragoza	2,876125	8,9973385	
29/01/2025 11:00	Zaragoza	2,997225	11,90464675	
30/01/2025 11:00	Zaragoza	3,08805	14,90005525	
31/01/2025 11:00	Zaragoza	3,1486	17,95419725	
01/02/2025 11:00	Zaragoza	2,84585	20,71467175	
02/02/2025 11:00	Zaragoza	2,876125	23,504513	
03/02/2025 11:00	Zaragoza	3,118325	26,52928825	
04/02/2025 11:00	Zaragoza	3,51486	29,93870245	
05/02/2025 11:00	Zaragoza	2,96695	32,81664395	
06/02/2025 11:00	Zaragoza	2,936675	35,6652187	
07/02/2025 11:00	Zaragoza	2,876125	38,45505995	
08/02/2025 11:00	Zaragoza	2,997225	41,3623682	
09/02/2025 11:00	Zaragoza	2,997225	0,26967645	44
10/02/2025 11:00	Zaragoza	2,96695	3,14761795	
11/02/2025 11:00	Zaragoza	2,936675	5,9961927	
12/02/2025 11:00	Zaragoza	2,997225	8,90350095	
13/02/2025 11:00	Zaragoza	2,997225	11,8108092	
14/02/2025 11:00	Zaragoza	3,178875	14,89431795	
15/02/2025 11:00	Zaragoza	2,96695	17,77225945	
16/02/2025 11:00	Zaragoza	3,057775	20,7383012	
17/02/2025 11:00	Zaragoza	3,20915	23,8511767	
18/02/2025 11:00	Zaragoza	3,057775	26,81721845	
19/02/2025 11:00	Zaragoza	2,9064	29,63642645	
20/02/2025 11:00	Zaragoza	2,876125	32,4262677	
21/02/2025 11:00	Zaragoza	3,1486	35,4804097	
22/02/2025 11:00	Zaragoza	3,118325	38,50518495	
23/02/2025 11:00	Zaragoza	3,1486	41,55932695	
24/02/2025 11:00	Zaragoza	3,08805	0,55473545	44
25/02/2025 11:00	Zaragoza	3,0275	3,49141045	
26/02/2025 11:00	Zaragoza	3,057775	6,4574522	
27/02/2025 11:00	Zaragoza	3,178875	9,54096095	
28/02/2025 11:00	Zaragoza	3,1486	12,59510295	
01/03/2025 11:00	Zaragoza	2,9064	15,41431095	
02/03/2025 11:00	Zaragoza	3,08805	18,40971945	
03/03/2025 11:00	Zaragoza	2,9064	21,22892745	
04/03/2025 11:00	Zaragoza	3,057775	24,1949692	
05/03/2025 11:00	Zaragoza	2,96695	27,0729107	
06/03/2025 11:00	Zaragoza	3,20915	30,1857862	
07/03/2025 11:00	Zaragoza	2,96695	33,0637277	
08/03/2025 11:00	Zaragoza	3,20915	36,1766032	
09/03/2025 11:00	Zaragoza	3,1486	39,2307452	
10/03/2025 11:00	Zaragoza	2,84585	41,9912197	
11/03/2025 11:00	Zaragoza	3,20915	1,1040952	44
12/03/2025 11:00	Zaragoza	3,0275	4,0407702	
13/03/2025 11:00	Zaragoza	2,9064	6,8599782	
14/03/2025 11:00	Zaragoza	3,057775	9,82601995	
15/03/2025 11:00	Zaragoza	3,118325	12,8507952	
16/03/2025 11:00	Zaragoza	2,876125	15,64063645	
17/03/2025 11:00	Zaragoza	3,0275	18,57731145	
18/03/2025 11:00	Zaragoza	2,997225	21,4846197	
19/03/2025 11:00	Zaragoza	2,997225	24,39192795	
20/03/2025 11:00	Zaragoza	2,84585	27,15240245	
21/03/2025 11:00	Zaragoza	2,9064	29,97161045	
22/03/2025 11:00	Zaragoza	2,936675	32,8201852	
23/03/2025 11:00	Zaragoza	3,178875	35,90369395	
24/03/2025 11:00	Zaragoza	3,1486	38,95783595	
25/03/2025 11:00	Zaragoza	2,84585	41,71831045	
26/03/2025 11:00	Zaragoza	2,96695	0,59625195	44
27/03/2025 11:00	Zaragoza	3,0275	3,53292695	
28/03/2025 11:00	Zaragoza	2,876125	6,3227682	
29/03/2025 11:00	Zaragoza	3,178875	9,40627695	
30/03/2025 11:00	Zaragoza	3,118325	12,4310522	
31/03/2025 11:00	Zaragoza	2,876125	15,22089345	
01/04/2025 11:00	Zaragoza	3,0275	18,15756845	
02/04/2025 11:00	Zaragoza	2,876125	20,9474097	
03/04/2025 11:00	Zaragoza	3,08805	23,9428182	
04/04/2025 11:00	Zaragoza	3,20915	27,0556937	
05/04/2025 11:00	Zaragoza	3,118325	30,08046895	
06/04/2025 11:00	Zaragoza	2,84585	32,84094345	
07/04/2025 11:00	Zaragoza	2,997225	35,7482517	
08/04/2025 11:00	Zaragoza	3,118325	38,77302695	
09/04/2025 11:00	Zaragoza	3,0275	41,70970195	
10/04/2025 11:00	Zaragoza	3,178875	0,7932107	44
11/04/2025 11:00	Zaragoza	2,997225	3,70051895	
12/04/2025 11:00	Zaragoza	3,0275	6,63719395	
13/04/2025 11:00	Zaragoza	3,178875	9,7207027	
14/04/2025 11:00	Zaragoza	3,08805	12,7161112	
15/04/2025 11:00	Zaragoza	2,96695	15,5940527	
16/04/2025 11:00	Zaragoza	3,0275	18,5307277	
17/04/2025 11:00	Zaragoza	3,1486	21,5848697	
18/04/2025 11:00	Zaragoza	2,876125	24,37471095	
19/04/2025 11:00	Zaragoza	3,08805	27,37011945	
20/04/2025 11:00	Zaragoza	3,0275	30,30679445	
21/04/2025 11:00	Zaragoza	3,178875	33,3903032	
22/04/2025 11:00	Zaragoza	2,997225	36,29761145	
23/04/2025 11:00	Zaragoza	3,08805	39,29301995	
24/04/2025 11:00	Zaragoza	2,84585	42,05349445	
25/04/2025 11:00	Zaragoza	2,96695	0,93143595	44
26/04/2025 11:00	Zaragoza	2,96695	3,80937745	
27/04/2025 11:00	Zaragoza	3,178875	6,8928862	
28/04/2025 11:00	Zaragoza	2,96695	9,7708277	
29/04/2025 11:00	Zaragoza	3,08805	12,7662362	
30/04/2025 11:00	Zaragoza	2,9064	15,5854442	
01/05/2025 11:00	Zaragoza	2,936675	18,43401895	
02/05/2025 11:00	Zaragoza	3,1486	21,48816095	
03/05/2025 11:00	Zaragoza	3,1486	24,54230295	
